Marea,Planta,Embarcacion,Bodega,% Llenado,# Calas,TDC-Desc,TVN,año,temporada_año
157425,VEGUETA,,Tradicional,,4,18.0,22.2,2020,2020-I
157443,VEGUETA,,Tradicional,,2,12.0,26.6,2020,2020-I
157492,VEGUETA,,Tradicional,,2,11.0,29.1,2020,2020-I
157439,VEGUETA,,Tradicional,,1,13.0,23.1,2020,2020-I
157503,VEGUETA,,Tradicional,,1,11.0,21.5,2020,2020-I
157506,VEGUETA,,Tradicional,,2,12.0,20.1,2020,2020-I
157533,VEGUETA,,Tradicional,,1,11.0,20.5,2020,2020-I
157509,VEGUETA,,Tradicional,,1,11.0,18.4,2020,2020-I
157513,VEGUETA,,Tradicional,,2,11.0,20.1,2020,2020-I
157519,VEGUETA,,Tradicional,,2,8.0,17.6,2020,2020-I
157520,VEGUETA,,Tradicional,,5,12.0,16.9,2020,2020-I
157515,VEGUETA,,Tradicional,,4,13.0,23.6,2020,2020-I
157522,VEGUETA,,Tradicional,,3,11.0,23.2,2020,2020-I
157453,VEGUETA,,Frio,,2,38.0,39.6,2020,2020-I
157421,VEGUETA,,Frio,,2,34.0,25.7,2020,2020-I
157589,VEGUETA,,Tradicional,,1,13.0,28.8,2020,2020-I
157607,VEGUETA,,Tradicional,,1,18.0,18.5,2020,2020-I
157543,VEGUETA,,Tradicional,,2,20.0,27.9,2020,2020-I
157606,VEGUETA,,Tradicional,,2,19.0,19.8,2020,2020-I
157535,VEGUETA,,Tradicional,,2,18.0,19.2,2020,2020-I
157579,VEGUETA,,Tradicional,,2,17.0,24.1,2020,2020-I
157580,VEGUETA,,Tradicional,,2,16.0,20.0,2020,2020-I
157578,VEGUETA,,Tradicional,,2,15.0,19.4,2020,2020-I
157583,VEGUETA,,Tradicional,,3,16.0,20.9,2020,2020-I
157581,VEGUETA,,Tradicional,,2,13.0,17.4,2020,2020-I
157537,VEGUETA,,Tradicional,,2,13.0,17.9,2020,2020-I
157552,VEGUETA,,Tradicional,,2,10.0,18.4,2020,2020-I
157559,VEGUETA,,Tradicional,,1,6.0,18.6,2020,2020-I
157653,VEGUETA,,Tradicional,,1,17.0,21.6,2020,2020-I
157649,VEGUETA,,Tradicional,,2,14.0,21.9,2020,2020-I
157662,VEGUETA,,Tradicional,,1,14.0,21.3,2020,2020-I
157629,VEGUETA,,Frio,,3,19.0,17.0,2020,2020-I
157640,VEGUETA,,Tradicional,,3,16.0,22.7,2020,2020-I
157632,VEGUETA,,Frio,,2,15.0,17.3,2020,2020-I
157633,VEGUETA,,Tradicional,,1,13.0,22.4,2020,2020-I
157631,VEGUETA,,Tradicional,,3,16.0,20.9,2020,2020-I
157654,VEGUETA,,Tradicional,,2,11.0,17.1,2020,2020-I
157635,VEGUETA,,Tradicional,,1,12.0,19.1,2020,2020-I
157664,VEGUETA,,Tradicional,,1,8.0,19.3,2020,2020-I
157652,VEGUETA,,Tradicional,,2,11.0,19.8,2020,2020-I
157638,VEGUETA,,Tradicional,,1,10.0,18.1,2020,2020-I
157663,VEGUETA,,Tradicional,,1,8.0,17.5,2020,2020-I
157665,VEGUETA,,Tradicional,,1,17.0,23.4,2020,2020-I
157612,VEGUETA,,Frio,,7,37.0,21.1,2020,2020-I
157690,VEGUETA,,Tradicional,,4,12.0,18.4,2020,2020-I
157724,VEGUETA,,Frio,,1,6.0,17.9,2020,2020-I
157721,VEGUETA,,Tradicional,,2,7.0,20.1,2020,2020-I
157700,VEGUETA,,Tradicional,,4,12.0,17.9,2020,2020-I
157697,VEGUETA,,Tradicional,,1,9.0,16.3,2020,2020-I
157720,VEGUETA,,Tradicional,,1,5.0,17.9,2020,2020-I
157696,VEGUETA,,Tradicional,,3,12.0,20.1,2020,2020-I
157727,VEGUETA,,Frio,,3,9.0,18.2,2020,2020-I
157719,VEGUETA,,Tradicional,,1,6.0,19.7,2020,2020-I
157775,VEGUETA,,Tradicional,,3,23.0,33.8,2020,2020-I
157818,VEGUETA,,Tradicional,,1,14.0,30.4,2020,2020-I
157778,VEGUETA,,Tradicional,,4,21.0,33.9,2020,2020-I
157762,VEGUETA,,Tradicional,,1,22.0,36.5,2020,2020-I
157783,VEGUETA,,Tradicional,,2,22.0,34.9,2020,2020-I
157761,VEGUETA,,Tradicional,,2,22.0,24.3,2020,2020-I
157764,VEGUETA,,Tradicional,,1,12.0,23.2,2020,2020-I
157760,VEGUETA,,Tradicional,,5,20.0,28.4,2020,2020-I
157777,VEGUETA,,Tradicional,,3,18.0,24.1,2020,2020-I
157763,VEGUETA,,Tradicional,,1,12.0,20.1,2020,2020-I
157768,VEGUETA,,Frio,,1,11.0,18.1,2020,2020-I
157769,VEGUETA,,Tradicional,,2,12.0,20.7,2020,2020-I
157766,VEGUETA,,Tradicional,,2,10.0,20.7,2020,2020-I
157807,VEGUETA,,Tradicional,,1,6.0,16.9,2020,2020-I
157839,VEGUETA,,Frio,,2,9.0,15.9,2020,2020-I
157779,VEGUETA,,Tradicional,,1,38.0,74.2,2020,2020-I
157844,VEGUETA,,Tradicional,,2,11.0,23.3,2020,2020-I
157856,VEGUETA,,Tradicional,,3,11.0,23.4,2020,2020-I
157859,VEGUETA,,Tradicional,,1,11.0,24.8,2020,2020-I
157845,VEGUETA,,Tradicional,,2,17.0,30.4,2020,2020-I
157865,VEGUETA,,Tradicional,,1,13.0,23.9,2020,2020-I
157857,VEGUETA,,Tradicional,,3,16.0,27.7,2020,2020-I
157864,VEGUETA,,Tradicional,,3,19.0,23.8,2020,2020-I
157755,VEGUETA,,Tradicional,,3,29.0,25.5,2020,2020-I
157932,VEGUETA,,Tradicional,,3,20.0,28.9,2020,2020-I
157951,VEGUETA,,Tradicional,,1,14.0,25.4,2020,2020-I
157910,VEGUETA,,Tradicional,,2,22.0,29.8,2020,2020-I
157905,VEGUETA,,Tradicional,,3,19.0,28.4,2020,2020-I
157909,VEGUETA,,Tradicional,,3,20.0,28.9,2020,2020-I
157942,VEGUETA,,Tradicional,,1,14.0,22.4,2020,2020-I
157913,VEGUETA,,Tradicional,,4,18.0,26.3,2020,2020-I
157924,VEGUETA,,Tradicional,,1,14.0,20.9,2020,2020-I
157911,VEGUETA,,Tradicional,,2,15.0,29.7,2020,2020-I
157950,VEGUETA,,Tradicional,,2,9.0,17.3,2020,2020-I
157806,VEGUETA,,Frio,,5,45.0,28.2,2020,2020-I
158009,VEGUETA,,Frio,,2,14.0,18.6,2020,2020-I
158002,VEGUETA,,Tradicional,,4,17.0,30.2,2020,2020-I
157960,VEGUETA,,Frio,,4,19.0,19.5,2020,2020-I
157967,VEGUETA,,Tradicional,,4,18.0,28.9,2020,2020-I
157962,VEGUETA,,Tradicional,,4,16.0,27.6,2020,2020-I
157961,VEGUETA,,Frio,,6,16.0,21.2,2020,2020-I
157977,VEGUETA,,Tradicional,,3,12.0,22.5,2020,2020-I
157976,VEGUETA,,Tradicional,,3,13.0,23.4,2020,2020-I
157999,VEGUETA,,Tradicional,,1,14.0,22.4,2020,2020-I
157907,VEGUETA,,Tradicional,,4,30.0,55.9,2020,2020-I
157923,VEGUETA,,Tradicional,,4,24.0,33.8,2020,2020-I
158046,VEGUETA,,Tradicional,,2,15.0,23.6,2020,2020-I
157984,VEGUETA,,Tradicional,,2,16.0,27.5,2020,2020-I
158080,VEGUETA,,Tradicional,,2,13.0,20.9,2020,2020-I
158073,VEGUETA,,Tradicional,,3,17.0,28.2,2020,2020-I
158048,VEGUETA,,Tradicional,,3,16.0,28.4,2020,2020-I
158072,VEGUETA,,Frio,,4,17.0,21.3,2020,2020-I
158129,VEGUETA,,Tradicional,,3,9.0,19.0,2020,2020-I
158113,VEGUETA,,Tradicional,,3,10.0,19.1,2020,2020-I
158125,VEGUETA,,Tradicional,,1,8.0,20.5,2020,2020-I
158149,VEGUETA,,Tradicional,,1,10.0,22.6,2020,2020-I
158110,VEGUETA,,Tradicional,,2,10.0,21.1,2020,2020-I
158111,VEGUETA,,Tradicional,,2,11.0,20.9,2020,2020-I
158124,VEGUETA,,Tradicional,,1,13.0,23.5,2020,2020-I
158123,VEGUETA,,Tradicional,,1,12.0,22.3,2020,2020-I
158077,VEGUETA,,Tradicional,,2,13.0,23.3,2020,2020-I
158126,VEGUETA,,Tradicional,,1,13.0,22.2,2020,2020-I
158117,VEGUETA,,Tradicional,,2,12.0,24.2,2020,2020-I
158105,VEGUETA,,Tradicional,,3,9.0,18.4,2020,2020-I
158209,VEGUETA,,Tradicional,,2,15.0,28.5,2020,2020-I
158212,VEGUETA,,Tradicional,,2,15.0,26.2,2020,2020-I
158166,VEGUETA,,Tradicional,,2,15.0,26.0,2020,2020-I
158180,VEGUETA,,Tradicional,,1,15.0,26.7,2020,2020-I
158168,VEGUETA,,Tradicional,,4,19.0,30.2,2020,2020-I
158182,VEGUETA,,Tradicional,,3,17.0,29.7,2020,2020-I
158206,VEGUETA,,Tradicional,,3,22.0,30.2,2020,2020-I
158207,VEGUETA,,Tradicional,,3,11.0,20.6,2020,2020-I
158215,VEGUETA,,Tradicional,,3,16.0,24.3,2020,2020-I
158205,VEGUETA,,Tradicional,,2,12.0,20.3,2020,2020-I
158165,VEGUETA,,Tradicional,,2,11.0,19.2,2020,2020-I
158213,VEGUETA,,Tradicional,,3,10.0,17.3,2020,2020-I
158211,VEGUETA,,Tradicional,,2,8.0,19.7,2020,2020-I
158184,VEGUETA,,Tradicional,,1,4.0,15.7,2020,2020-I
158214,VEGUETA,,Tradicional,,4,22.0,29.3,2020,2020-I
158249,VEGUETA,,Tradicional,,2,6.0,18.7,2020,2020-I
158262,VEGUETA,,Tradicional,,3,9.0,25.1,2020,2020-I
158279,VEGUETA,,Tradicional,,1,9.0,23.8,2020,2020-I
158226,VEGUETA,,Tradicional,,3,14.0,26.8,2020,2020-I
158258,VEGUETA,,Tradicional,,4,11.0,24.7,2020,2020-I
158260,VEGUETA,,Tradicional,,2,14.0,26.8,2020,2020-I
158228,VEGUETA,,Tradicional,,2,9.0,21.7,2020,2020-I
158266,VEGUETA,,Tradicional,,2,11.0,22.5,2020,2020-I
158227,VEGUETA,,Tradicional,,3,16.0,23.5,2020,2020-I
158247,VEGUETA,,Tradicional,,4,16.0,23.4,2020,2020-I
158264,VEGUETA,,Tradicional,,5,16.0,26.6,2020,2020-I
158259,VEGUETA,,Tradicional,,3,19.0,23.0,2020,2020-I
158229,VEGUETA,,Tradicional,,1,19.0,23.7,2020,2020-I
158272,VEGUETA,,Tradicional,,1,19.0,24.9,2020,2020-I
158273,VEGUETA,,Tradicional,,1,13.0,24.5,2020,2020-I
158274,VEGUETA,,Tradicional,,1,19.0,24.9,2020,2020-I
158248,VEGUETA,,Tradicional,,2,22.0,26.2,2020,2020-I
158312,VEGUETA,,Tradicional,,6,15.0,20.7,2020,2020-I
158325,VEGUETA,,Tradicional,,3,14.0,20.2,2020,2020-I
158263,VEGUETA,,Tradicional,,3,22.0,23.1,2020,2020-I
158312,VEGUETA,,Tradicional,,6,18.0,20.7,2020,2020-I
158254,VEGUETA,,Tradicional,,4,22.0,23.7,2020,2020-I
158290,VEGUETA,,Tradicional,,4,23.0,25.3,2020,2020-I
158330,VEGUETA,,Tradicional,,2,17.0,26.5,2020,2020-I
158270,VEGUETA,,Tradicional,,4,17.0,22.6,2020,2020-I
158271,VEGUETA,,Tradicional,,4,11.0,21.3,2020,2020-I
158309,VEGUETA,,Tradicional,,2,8.0,19.5,2020,2020-I
158252,VEGUETA,,Tradicional,,5,14.0,21.8,2020,2020-I
158301,VEGUETA,,Tradicional,,4,13.0,16.7,2020,2020-I
158308,VEGUETA,,Tradicional,,2,11.0,20.5,2020,2020-I
158314,VEGUETA,,Tradicional,,2,12.0,18.9,2020,2020-I
158280,VEGUETA,,Frio,,10,36.0,45.4,2020,2020-I
158356,VEGUETA,,Tradicional,,1,9.0,17.2,2020,2020-I
158367,VEGUETA,,Tradicional,,3,14.0,21.8,2020,2020-I
158342,VEGUETA,,Tradicional,,2,14.0,17.8,2020,2020-I
158345,VEGUETA,,Tradicional,,2,15.0,19.7,2020,2020-I
158365,VEGUETA,,Tradicional,,3,16.0,21.7,2020,2020-I
158345,VEGUETA,,Tradicional,,2,15.0,19.7,2020,2020-I
158359,VEGUETA,,Tradicional,,3,17.0,22.5,2020,2020-I
158339,VEGUETA,,Tradicional,,2,13.0,23.3,2020,2020-I
158337,VEGUETA,,Tradicional,,2,15.0,23.8,2020,2020-I
158368,VEGUETA,,Tradicional,,2,17.0,22.2,2020,2020-I
158343,VEGUETA,,Tradicional,,2,16.0,20.5,2020,2020-I
158357,VEGUETA,,Tradicional,,2,15.0,20.8,2020,2020-I
158364,VEGUETA,,Tradicional,,3,20.0,23.7,2020,2020-I
158335,VEGUETA,,Tradicional,,3,19.0,29.7,2020,2020-I
158360,VEGUETA,,Tradicional,,2,22.0,23.8,2020,2020-I
158366,VEGUETA,,Tradicional,,3,21.0,24.3,2020,2020-I
158280,VEGUETA,,Frio,,10,32.0,45.4,2020,2020-I
158302,VEGUETA,,Tradicional,,3,23.0,31.1,2020,2020-I
158326,VEGUETA,,Tradicional,,1,20.0,31.2,2020,2020-I
158414,VEGUETA,,Tradicional,,1,7.0,23.8,2020,2020-I
158353,VEGUETA,,Tradicional,,2,12.0,17.5,2020,2020-I
158381,VEGUETA,,Frio,,2,11.0,20.5,2020,2020-I
158352,VEGUETA,,Tradicional,,3,14.0,21.7,2020,2020-I
158358,VEGUETA,,Tradicional,,2,14.0,21.6,2020,2020-I
158383,VEGUETA,,Tradicional,,3,14.0,24.3,2020,2020-I
158382,VEGUETA,,Tradicional,,2,15.0,25.0,2020,2020-I
158386,VEGUETA,,Tradicional,,2,16.0,24.4,2020,2020-I
158396,VEGUETA,,Tradicional,,2,16.0,16.9,2020,2020-I
158400,VEGUETA,,Tradicional,,1,14.0,27.9,2020,2020-I
158419,VEGUETA,,Tradicional,,1,15.0,20.1,2020,2020-I
158385,VEGUETA,,Tradicional,,2,20.0,37.2,2020,2020-I
158344,VEGUETA,,Tradicional,,3,21.0,30.2,2020,2020-I
158418,VEGUETA,,Tradicional,,2,22.0,27.4,2020,2020-I
158405,VEGUETA,,Tradicional,,1,13.0,22.4,2020,2020-I
158398,VEGUETA,,Tradicional,,1,22.0,32.1,2020,2020-I
158420,VEGUETA,,Tradicional,,2,15.0,22.5,2020,2020-I
158432,VEGUETA,,Tradicional,,1,16.0,25.5,2020,2020-I
158387,VEGUETA,,Tradicional,,2,17.0,25.6,2020,2020-I
158448,VEGUETA,,Tradicional,,1,15.0,20.4,2020,2020-I
158445,VEGUETA,,Tradicional,,1,13.0,22.9,2020,2020-I
158423,VEGUETA,,Tradicional,,1,13.0,21.9,2020,2020-I
158421,VEGUETA,,Frio,,2,12.0,24.2,2020,2020-I
158425,VEGUETA,,Tradicional,,1,18.0,21.2,2020,2020-I
158380,VEGUETA,,Tradicional,,3,19.0,27.9,2020,2020-I
158446,VEGUETA,,Tradicional,,1,14.0,27.9,2020,2020-I
158426,VEGUETA,,Tradicional,,2,19.0,34.0,2020,2020-I
158388,VEGUETA,,Tradicional,,2,11.0,19.5,2020,2020-I
158447,VEGUETA,,Tradicional,,2,11.0,17.4,2020,2020-I
158449,VEGUETA,,Tradicional,,1,11.0,17.5,2020,2020-I
158469,VEGUETA,,Tradicional,,3,14.0,25.1,2020,2020-I
158484,VEGUETA,,Tradicional,,3,16.0,26.7,2020,2020-I
158444,VEGUETA,,Tradicional,,3,16.0,27.5,2020,2020-I
158463,VEGUETA,,Tradicional,,2,15.0,28.5,2020,2020-I
158479,VEGUETA,,Frio,,1,14.0,26.2,2020,2020-I
158487,VEGUETA,,Tradicional,,1,15.0,25.8,2020,2020-I
158464,VEGUETA,,Tradicional,,2,15.0,27.2,2020,2020-I
158492,VEGUETA,,Tradicional,,3,19.0,31.2,2020,2020-I
158466,VEGUETA,,Frio,,2,18.0,32.4,2020,2020-I
158478,VEGUETA,,Tradicional,,3,18.0,32.2,2020,2020-I
158485,VEGUETA,,Tradicional,,2,21.0,37.1,2020,2020-I
158465,VEGUETA,,Tradicional,,3,21.0,38.8,2020,2020-I
158474,VEGUETA,,Tradicional,,3,21.0,38.6,2020,2020-I
158482,VEGUETA,,Tradicional,,3,20.0,37.4,2020,2020-I
158468,VEGUETA,,Tradicional,,2,20.0,32.6,2020,2020-I
158470,VEGUETA,,Tradicional,,1,19.0,32.4,2020,2020-I
158462,VEGUETA,,Tradicional,,1,8.0,16.8,2020,2020-I
158490,VEGUETA,,Tradicional,,1,9.0,18.9,2020,2020-I
158473,VEGUETA,,Tradicional,,3,9.0,21.0,2020,2020-I
158471,VEGUETA,,Tradicional,,1,8.0,17.0,2020,2020-I
158472,VEGUETA,,Tradicional,,3,10.0,19.5,2020,2020-I
158440,VEGUETA,,Tradicional,,3,13.0,20.6,2020,2020-I
158488,VEGUETA,,Tradicional,,3,10.0,19.7,2020,2020-I
158442,VEGUETA,,Tradicional,,4,14.0,23.5,2020,2020-I
158477,VEGUETA,,Tradicional,,4,13.0,24.3,2020,2020-I
158476,VEGUETA,,Tradicional,,3,12.0,21.7,2020,2020-I
158481,VEGUETA,,Tradicional,,3,11.0,22.9,2020,2020-I
158522,VEGUETA,,Tradicional,,2,11.0,21.5,2020,2020-I
158499,VEGUETA,,Tradicional,,3,11.0,22.1,2020,2020-I
158502,VEGUETA,,Tradicional,,3,12.0,24.6,2020,2020-I
158504,VEGUETA,,Tradicional,,3,13.0,25.3,2020,2020-I
158517,VEGUETA,,Tradicional,,2,14.0,27.5,2020,2020-I
158500,VEGUETA,,Tradicional,,2,13.0,28.1,2020,2020-I
158501,VEGUETA,,Tradicional,,3,14.0,31.7,2020,2020-I
158521,VEGUETA,,Tradicional,,3,17.0,36.2,2020,2020-I
158531,VEGUETA,,Tradicional,,2,17.0,35.2,2020,2020-I
158526,VEGUETA,,Tradicional,,2,16.0,34.5,2020,2020-I
158520,VEGUETA,,Tradicional,,3,19.0,37.5,2020,2020-I
158506,VEGUETA,,Tradicional,,4,17.0,33.6,2020,2020-I
158533,VEGUETA,,Tradicional,,2,19.0,37.9,2020,2020-I
158523,VEGUETA,,Tradicional,,3,19.0,37.7,2020,2020-I
158525,VEGUETA,,Tradicional,,2,20.0,36.4,2020,2020-I
158524,VEGUETA,,Tradicional,,3,19.0,35.5,2020,2020-I
158515,VEGUETA,,Tradicional,,1,8.0,16.9,2020,2020-I
158505,VEGUETA,,Tradicional,,3,7.0,17.5,2020,2020-I
158493,VEGUETA,,Tradicional,,1,6.0,16.5,2020,2020-I
158511,VEGUETA,,Tradicional,,4,9.0,17.9,2020,2020-I
158509,VEGUETA,,Frio,,3,9.0,16.9,2020,2020-I
158507,VEGUETA,,Tradicional,,2,11.0,23.1,2020,2020-I
158552,VEGUETA,,Tradicional,,2,12.0,21.0,2020,2020-I
158566,VEGUETA,,Tradicional,,1,10.0,19.1,2020,2020-I
158554,VEGUETA,,Tradicional,,3,13.0,24.3,2020,2020-I
158569,VEGUETA,,Tradicional,,2,11.0,18.8,2020,2020-I
158548,VEGUETA,,Tradicional,,3,12.0,21.1,2020,2020-I
158568,VEGUETA,,Tradicional,,2,13.0,24.1,2020,2020-I
158570,VEGUETA,,Tradicional,,1,8.0,16.0,2020,2020-I
158571,VEGUETA,,Tradicional,,2,9.0,19.1,2020,2020-I
158574,VEGUETA,,Tradicional,,3,11.0,18.6,2020,2020-I
158572,VEGUETA,,Tradicional,,1,8.0,16.2,2020,2020-I
158565,VEGUETA,,Tradicional,,1,7.0,18.3,2020,2020-I
158558,VEGUETA,,Tradicional,,1,6.0,18.7,2020,2020-I
158567,VEGUETA,,Tradicional,,1,8.0,16.5,2020,2020-I
158560,VEGUETA,,Tradicional,,3,8.0,20.2,2020,2020-I
158546,VEGUETA,,Tradicional,,5,11.0,19.2,2020,2020-I
158553,VEGUETA,,Tradicional,,4,11.0,23.4,2020,2020-I
158561,VEGUETA,,Tradicional,,2,11.0,21.0,2020,2020-I
158549,VEGUETA,,Tradicional,,3,10.0,18.0,2020,2020-I
158582,VEGUETA,,Tradicional,,2,12.0,20.2,2020,2020-I
158592,VEGUETA,,Tradicional,,3,12.0,22.3,2020,2020-I
158585,VEGUETA,,Tradicional,,1,12.0,20.9,2020,2020-I
158583,VEGUETA,,Tradicional,,1,13.0,21.7,2020,2020-I
158587,VEGUETA,,Tradicional,,1,14.0,23.7,2020,2020-I
158590,VEGUETA,,Tradicional,,1,14.0,22.7,2020,2020-I
158599,VEGUETA,,Tradicional,,3,16.0,23.4,2020,2020-I
158586,VEGUETA,,Tradicional,,1,16.0,22.9,2020,2020-I
158573,VEGUETA,,Tradicional,,1,16.0,29.9,2020,2020-I
158610,VEGUETA,,Tradicional,,1,13.0,24.6,2020,2020-I
158588,VEGUETA,,Tradicional,,1,7.0,18.0,2020,2020-I
158575,VEGUETA,,Tradicional,,2,7.0,18.9,2020,2020-I
158589,VEGUETA,,Tradicional,,2,9.0,17.9,2020,2020-I
158604,VEGUETA,,Tradicional,,2,8.0,19.4,2020,2020-I
158579,VEGUETA,,Tradicional,,2,8.0,24.2,2020,2020-I
158584,VEGUETA,,Tradicional,,1,9.0,21.3,2020,2020-I
158606,VEGUETA,,Tradicional,,3,11.0,22.2,2020,2020-I
158581,VEGUETA,,Tradicional,,2,9.0,20.0,2020,2020-I
158597,VEGUETA,,Tradicional,,4,13.0,20.8,2020,2020-I
158641,VEGUETA,,Tradicional,,2,9.0,18.4,2020,2020-I
158618,VEGUETA,,Tradicional,,1,6.0,15.2,2020,2020-I
158621,VEGUETA,,Tradicional,,1,9.0,17.3,2020,2020-I
158643,VEGUETA,,Tradicional,,1,7.0,15.2,2020,2020-I
158626,VEGUETA,,Tradicional,,1,7.0,16.3,2020,2020-I
158624,VEGUETA,,Tradicional,,1,7.0,16.3,2020,2020-I
158628,VEGUETA,,Tradicional,,1,7.0,15.7,2020,2020-I
158622,VEGUETA,,Tradicional,,2,11.0,16.7,2020,2020-I
158619,VEGUETA,,Tradicional,,1,6.0,16.3,2020,2020-I
158667,VEGUETA,,Tradicional,,1,10.0,20.3,2020,2020-I
158665,VEGUETA,,Tradicional,,1,11.0,21.5,2020,2020-I
158666,VEGUETA,,Tradicional,,1,12.0,24.1,2020,2020-I
155391,MALABRIGO,,Frio,,3,16.0,20.9,2020,2020-I
155388,MALABRIGO,,Frio,,2,15.0,20.6,2020,2020-I
155424,MALABRIGO,,Frio,,2,14.0,17.8,2020,2020-I
155445,MALABRIGO,,Frio,,4,22.0,23.3,2020,2020-I
155447,MALABRIGO,,Tradicional,,3,19.0,30.6,2020,2020-I
155455,MALABRIGO,,Tradicional,,4,17.0,29.5,2020,2020-I
155446,MALABRIGO,,Tradicional,,4,16.0,27.5,2020,2020-I
155448,MALABRIGO,,Tradicional,,3,14.0,28.1,2020,2020-I
155440,MALABRIGO,,Tradicional,,3,17.0,29.5,2020,2020-I
155444,MALABRIGO,,Frio,,3,11.0,18.2,2020,2020-I
155439,MALABRIGO,,Tradicional,,3,12.0,27.5,2020,2020-I
155465,MALABRIGO,,Tradicional,,3,17.0,26.7,2020,2020-I
155468,MALABRIGO,,Tradicional,,1,9.0,20.5,2020,2020-I
155471,MALABRIGO,,Tradicional,,1,9.0,18.9,2020,2020-I
155470,MALABRIGO,,Tradicional,,2,9.0,21.0,2020,2020-I
155466,MALABRIGO,,Tradicional,,3,10.0,19.6,2020,2020-I
155464,MALABRIGO,,Tradicional,,2,10.0,20.6,2020,2020-I
155463,MALABRIGO,,Frio,,1,11.0,19.1,2020,2020-I
155478,MALABRIGO,,Frio,,2,11.0,19.4,2020,2020-I
155513,MALABRIGO,,Tradicional,,1,9.0,19.6,2020,2020-I
155489,MALABRIGO,,Tradicional,,3,15.0,19.9,2020,2020-I
155482,MALABRIGO,,Tradicional,,3,16.0,22.6,2020,2020-I
155511,MALABRIGO,,Tradicional,,1,14.0,21.3,2020,2020-I
155507,MALABRIGO,,Tradicional,,1,10.0,20.9,2020,2020-I
155505,MALABRIGO,,Tradicional,,1,12.0,20.9,2020,2020-I
155506,MALABRIGO,,Tradicional,,1,15.0,20.6,2020,2020-I
155503,MALABRIGO,,Tradicional,,1,16.0,27.5,2020,2020-I
155483,MALABRIGO,,Frio,,3,20.0,19.4,2020,2020-I
155504,MALABRIGO,,Frio,,2,16.0,19.7,2020,2020-I
155538,MALABRIGO,,Tradicional,,1,3.0,21.5,2020,2020-I
155536,MALABRIGO,,Tradicional,,1,5.0,21.1,2020,2020-I
155537,MALABRIGO,,Tradicional,,3,10.0,22.4,2020,2020-I
155534,MALABRIGO,,Tradicional,,2,10.0,18.1,2020,2020-I
155533,MALABRIGO,,Tradicional,,2,7.0,17.7,2020,2020-I
155540,MALABRIGO,,Tradicional,,3,12.0,21.2,2020,2020-I
155535,MALABRIGO,,Tradicional,,2,12.0,21.8,2020,2020-I
155530,MALABRIGO,,Tradicional,,3,10.0,20.3,2020,2020-I
155542,MALABRIGO,,Tradicional,,2,10.0,20.0,2020,2020-I
155520,MALABRIGO,,Frio,,6,13.0,20.9,2020,2020-I
155532,MALABRIGO,,Tradicional,,2,10.0,20.8,2020,2020-I
155553,MALABRIGO,,Tradicional,,2,16.0,23.8,2020,2020-I
155591,MALABRIGO,,Tradicional,,3,11.0,19.1,2020,2020-I
155563,MALABRIGO,,Tradicional,,2,10.0,22.1,2020,2020-I
155531,MALABRIGO,,Tradicional,,2,10.0,23.8,2020,2020-I
155562,MALABRIGO,,Tradicional,,3,12.0,23.3,2020,2020-I
155566,MALABRIGO,,Tradicional,,3,13.0,20.2,2020,2020-I
155587,MALABRIGO,,Tradicional,,3,13.0,18.2,2020,2020-I
155578,MALABRIGO,,Tradicional,,2,12.0,21.5,2020,2020-I
155565,MALABRIGO,,Tradicional,,2,11.0,20.9,2020,2020-I
155564,MALABRIGO,,Tradicional,,2,18.0,20.7,2020,2020-I
155561,MALABRIGO,,Tradicional,,2,19.0,26.7,2020,2020-I
155574,MALABRIGO,,Tradicional,,4,20.0,26.1,2020,2020-I
155567,MALABRIGO,,Tradicional,,3,19.0,21.7,2020,2020-I
155571,MALABRIGO,,Tradicional,,2,19.0,29.6,2020,2020-I
155554,MALABRIGO,,Tradicional,,3,20.0,29.5,2020,2020-I
155552,MALABRIGO,,Tradicional,,3,20.0,28.9,2020,2020-I
155618,MALABRIGO,,Tradicional,,2,10.0,25.0,2020,2020-I
155624,MALABRIGO,,Tradicional,,1,6.0,24.1,2020,2020-I
155573,MALABRIGO,,Tradicional,,1,9.0,26.1,2020,2020-I
155638,MALABRIGO,,Tradicional,,2,11.0,24.2,2020,2020-I
155623,MALABRIGO,,Tradicional,,3,13.0,25.1,2020,2020-I
155620,MALABRIGO,,Tradicional,,1,11.0,22.9,2020,2020-I
155622,MALABRIGO,,Tradicional,,2,13.0,20.4,2020,2020-I
155619,MALABRIGO,,Tradicional,,2,15.0,23.4,2020,2020-I
155621,MALABRIGO,,Tradicional,,2,16.0,19.6,2020,2020-I
155640,MALABRIGO,,Tradicional,,2,10.0,23.3,2020,2020-I
155629,MALABRIGO,,Tradicional,,2,13.0,24.2,2020,2020-I
155628,MALABRIGO,,Tradicional,,3,16.0,23.9,2020,2020-I
155625,MALABRIGO,,Tradicional,,4,17.0,30.2,2020,2020-I
155634,MALABRIGO,,Tradicional,,3,16.0,29.3,2020,2020-I
155664,MALABRIGO,,Tradicional,,1,6.0,18.2,2020,2020-I
155667,MALABRIGO,,Tradicional,,1,6.0,18.7,2020,2020-I
155685,MALABRIGO,,Tradicional,,1,8.0,19.1,2020,2020-I
155663,MALABRIGO,,Tradicional,,1,8.0,19.2,2020,2020-I
155676,MALABRIGO,,Tradicional,,1,9.0,19.8,2020,2020-I
155669,MALABRIGO,,Tradicional,,1,11.0,18.4,2020,2020-I
